student_id,knowledgecomponent_id,rating
911,76,4.0
911,90,3.0
912,4,3.5
912,6,3.0
912,7,4.0
912,8,4.0
912,76,1.0
914,4,3.0
914,6,2.76
914,7,4.0
914,8,4.0
914,9,2.0
914,10,2.0
914,11,3.0
914,12,4.0
915,4,4.0
915,6,2.0
915,20,4.0
915,48,3.0
916,4,4.0
916,6,4.0
916,7,4.0
916,9,4.0
916,10,4.0
916,11,4.0
916,12,3.87
916,13,4.0
916,14,4.0
916,15,4.0
916,16,4.0
916,17,4.0
916,18,4.0
916,19,4.0
916,20,4.0
916,23,4.0
916,24,4.0
916,25,4.0
916,26,4.0
916,27,3.4
916,76,3.89
916,77,4.0
916,78,3.84
916,79,3.66
919,4,4.0
919,6,2.33
919,7,4.0
919,8,2.0
919,9,2.0
919,11,2.0
920,80,1.0
920,83,3.5
921,4,4.0
921,6,4.0
921,7,4.0
921,8,4.0
921,11,4.0
922,4,2.0
922,15,2.0
922,73,2.0
922,74,2.0
922,75,1.5
926,4,2.5
926,6,4.0
926,7,4.0
926,8,4.0
926,9,4.0
926,10,4.0
926,11,4.0
926,12,4.0
926,13,4.0
926,91,3.0
926,93,4.0
926,94,4.0
926,95,3.34
926,96,2.5
926,97,2.5
926,98,4.0
926,99,4.0
926,100,4.0
926,101,1.0
926,102,1.0
926,103,4.0
927,4,3.5
927,6,3.66
927,7,2.0
927,8,4.0
927,11,4.0
930,6,1.0
930,14,2.66
930,15,2.0
930,16,2.0
930,17,2.0
930,18,2.5
930,19,3.0
930,20,3.0
930,23,2.0
930,24,2.0
930,27,2.4
930,64,1.72
930,65,4.0
930,66,2.0
930,67,2.74
930,68,1.0
930,69,2.5
930,70,1.0
930,73,3.0
930,74,2.5
930,75,2.67
930,76,2.38
930,77,2.8
930,78,1.87
930,79,3.0
930,91,4.0
930,93,1.0
930,94,1.0
930,95,3.0
930,96,4.0
930,97,4.0
930,98,4.0
930,99,4.0
930,100,4.0
930,102,4.0
930,103,4.0
931,4,3.0
934,4,2.0
935,4,4.0
936,4,4.0
936,6,4.0
936,7,4.0
936,8,4.0
936,12,4.0
936,14,3.67
936,15,3.0
936,16,4.0
936,17,4.0
936,18,4.0
936,19,4.0
936,20,3.0
936,23,3.0
936,24,3.0
936,25,4.0
936,26,4.0
936,27,4.0
936,48,2.75
936,50,4.0
936,51,4.0
936,52,3.5
936,55,3.0
936,58,4.0
936,59,4.0
936,60,3.0
936,63,4.0
936,64,3.87
936,65,4.0
936,66,4.0
936,67,3.75
936,68,3.66
936,69,3.5
936,70,4.0
936,73,3.0
936,74,4.0
936,75,4.0
936,91,2.66
936,93,3.0
936,94,4.0
936,95,3.5
936,96,2.5
936,97,4.0
936,98,1.0
936,101,1.0
936,102,3.0
936,103,2.0
937,91,2.0
937,93,3.0
937,94,2.0
939,4,4.0
939,6,2.67
939,7,4.0
939,8,2.0
939,11,3.5
940,4,3.0
940,6,3.25
940,7,3.0
940,8,4.0
940,9,4.0
940,10,3.0
940,11,2.67
940,12,3.0
942,4,3.0
948,94,3.0
950,10,4.0
950,67,4.0
950,79,1.0
951,4,4.0
951,6,3.8
951,7,4.0
951,8,4.0
951,9,4.0
951,10,4.0
951,11,4.0
951,12,4.0
951,13,4.0
951,14,4.0
951,15,4.0
951,16,4.0
951,17,4.0
951,18,4.0
951,19,4.0
951,20,3.0
951,23,3.5
951,24,4.0
951,25,4.0
951,26,3.0
951,27,4.0
951,28,4.0
951,29,3.6
951,30,4.0
951,31,3.0
951,32,2.0
951,33,4.0
951,34,4.0
951,35,4.0
951,36,2.0
951,37,3.0
951,38,1.0
951,39,4.0
951,40,4.0
951,41,4.0
951,42,4.0
951,43,2.0
951,44,3.33
951,48,4.0
951,50,4.0
951,51,4.0
951,52,4.0
951,55,4.0
951,58,4.0
951,59,4.0
951,60,4.0
951,63,3.5
951,64,3.75
951,65,4.0
951,66,4.0
951,67,3.74
951,68,2.67
951,69,4.0
951,70,4.0
951,73,2.0
951,74,3.0
951,75,3.72
951,76,4.0
951,77,4.0
951,78,4.0
951,79,3.34
952,73,2.0
953,64,2.67
953,65,2.0
953,66,4.0
953,67,3.0
953,68,3.0
953,69,3.5
954,89,1.0
955,4,4.0
955,6,3.5
955,7,4.0
955,78,4.0
959,76,2.8
959,78,2.0
960,89,1.0
963,79,4.0
963,80,4.0
963,83,4.0
963,84,4.0
963,85,4.0
963,86,3.0
964,64,1.0
964,80,4.0
964,82,1.0
964,83,4.0
964,84,2.5
964,85,1.0
964,86,1.0
964,87,1.0
967,76,4.0
970,6,1.0
970,96,1.0
972,63,4.0
972,73,2.0
975,4,4.0
975,68,1.0
975,73,1.0
975,85,3.0
975,97,4.0
976,50,4.0
978,4,4.0
978,6,3.67
978,7,4.0
978,8,4.0
978,11,3.0
978,20,2.0
978,64,4.0
978,76,1.0
983,4,4.0
983,24,4.0
985,4,3.5
985,6,4.0
985,7,3.0
985,8,4.0
985,9,2.0
985,10,3.5
985,11,2.67
985,12,3.33
985,13,3.33
986,4,2.0
988,4,4.0
988,6,3.0
988,7,4.0
988,8,4.0
988,23,4.0
989,4,4.0
989,6,2.24
989,7,2.5
989,8,1.0
989,9,1.0
989,10,3.25
989,11,2.66
989,12,3.5
989,13,3.0
990,4,4.0
990,6,3.0
992,6,2.0
992,16,3.0
992,48,2.25
992,51,1.5
992,52,3.0
992,55,4.0
992,58,3.0
992,59,2.0
992,60,2.0
992,63,2.0
992,64,3.38
992,65,4.0
992,66,4.0
992,67,4.0
992,68,2.67
992,69,3.0
992,70,4.0
992,73,2.33
992,74,4.0
992,75,2.89
992,76,2.37
992,77,2.8
992,78,2.5
992,79,3.33
992,80,2.67
992,82,3.5
992,83,3.5
992,84,2.67
992,85,3.5
992,86,3.34
992,87,3.0
992,88,2.0
992,89,2.5
992,90,3.0
992,91,1.76
992,93,3.0
992,94,1.0
992,95,3.0
992,96,2.0
992,97,2.0
992,98,3.0
992,99,1.0
992,100,2.0
992,101,2.0
992,102,4.0
992,103,3.0
993,4,4.0
993,6,3.5
993,7,4.0
993,80,2.67
993,82,2.5
993,83,3.5
993,84,2.67
993,85,2.0
993,86,3.67
993,87,3.0
993,88,4.0
993,89,3.0
993,90,2.0
994,4,3.0
996,29,1.0
996,64,3.0
996,65,2.0
996,66,2.0
996,67,2.76
996,68,3.0
996,69,4.0
996,70,4.0
996,76,2.86
996,77,3.0
996,78,3.5
997,14,4.0
998,63,3.0
998,64,2.0
998,65,2.0
998,66,4.0
998,67,4.0
998,83,1.0
999,65,2.0
1000,4,1.5
1000,6,2.0
1000,83,1.0
1000,91,3.0
1000,94,3.0
1003,4,1.0
1003,6,1.34
1003,7,2.0
1003,8,2.0
1003,10,1.0
1003,11,2.0
1004,66,4.0
1004,76,3.5
1005,94,4.0
1008,78,3.0
1008,82,3.0
1010,29,1.0
1010,32,1.0
1010,41,4.0
1011,4,4.0
1011,6,3.4
1011,7,4.0
1011,8,4.0
1011,9,4.0
1011,10,4.0
1011,11,3.33
1011,12,3.75
1011,16,4.0
1011,48,2.76
1011,50,4.0
1011,51,3.5
1011,52,3.5
1011,55,2.0
1011,58,2.0
1011,59,4.0
1011,60,1.0
1011,63,4.0
1011,64,3.5
1011,65,4.0
1011,66,4.0
1011,67,3.74
1011,68,3.0
1011,69,2.0
1011,70,4.0
1011,73,3.67
1011,74,4.0
1011,75,3.0
1011,76,2.25
1011,77,4.0
1011,78,3.0
1011,79,3.0
1013,4,4.0
1014,6,4.0
1014,14,3.67
1014,15,2.0
1014,16,4.0
1014,17,4.0
1014,18,4.0
1014,19,4.0
1014,20,2.0
1014,27,3.8
1014,48,3.5
1014,50,3.0
1014,51,3.0
1014,52,3.5
1014,55,4.0
1014,58,3.0
1014,59,2.0
1014,60,2.0
1014,63,3.0
1014,64,4.0
1014,65,4.0
1014,66,4.0
1014,67,3.5
1014,68,2.33
1014,69,3.5
1014,70,4.0
1014,73,2.33
1014,74,4.0
1014,75,2.77
1014,76,2.56
1014,77,2.4
1014,78,2.24
1014,79,2.67
1014,80,2.0
1014,82,2.0
1014,83,2.5
1014,84,2.0
1014,85,3.0
1014,86,2.33
1014,87,3.0
1014,88,2.0
1014,89,2.0
1014,91,2.5
1014,93,2.0
1014,94,4.0
1014,95,2.67
1014,96,3.0
1014,97,2.0
1014,98,2.0
1014,99,3.0
1014,100,2.0
1014,102,1.0
1014,103,3.0
1015,76,3.5
1016,4,4.0
1016,6,3.6
1016,7,4.0
1016,8,4.0
1016,9,4.0
1016,10,4.0
1016,11,3.89
1016,12,3.87
1016,13,4.0
1016,14,4.0
1016,15,2.0
1016,16,4.0
1016,17,4.0
1016,18,4.0
1016,19,4.0
1016,20,4.0
1016,23,4.0
1016,24,3.75
1016,25,4.0
1016,26,3.0
1016,27,3.6
1016,28,4.0
1016,29,3.8
1016,30,4.0
1016,31,3.0
1016,32,4.0
1016,33,4.0
1016,34,4.0
1016,35,3.0
1016,36,4.0
1016,37,4.0
1016,38,4.0
1016,39,4.0
1016,40,1.0
1016,41,4.0
1016,42,4.0
1016,43,3.0
1016,44,2.67
1016,48,4.0
1016,50,4.0
1016,51,4.0
1016,52,3.5
1016,55,4.0
1016,58,4.0
1016,59,4.0
1016,60,3.0
1016,63,4.0
1016,64,3.63
1016,65,4.0
1016,66,4.0
1016,67,3.75
1016,68,3.66
1016,69,4.0
1016,70,1.0
1016,73,4.0
1016,74,4.0
1016,75,3.89
1016,76,3.87
1016,77,3.8
1016,78,3.63
1016,79,3.34
1016,80,3.66
1016,82,3.0
1016,83,3.5
1016,84,3.0
1016,85,3.5
1016,86,3.66
1016,87,3.0
1016,88,3.0
1016,89,3.5
1016,90,4.0
1016,91,4.0
1016,93,3.0
1016,94,4.0
1016,95,3.67
1016,96,3.5
1016,97,4.0
1016,98,3.0
1016,99,4.0
1016,100,4.0
1016,101,4.0
1016,102,4.0
1016,103,2.0
1017,13,1.0
1017,16,2.0
1018,4,3.5
1018,6,4.0
1018,7,4.0
1018,8,4.0
1018,11,4.0
1019,4,2.5
1019,6,4.0
1019,76,3.0
1019,79,3.0
1021,4,4.0
1021,6,3.8
1021,7,4.0
1021,8,4.0
1021,9,4.0
1021,10,3.75
1021,11,4.0
1021,12,3.72
1021,13,4.0
1021,14,4.0
1021,15,3.0
1021,16,4.0
1021,23,2.5
1021,24,3.33
1021,25,2.0
1021,27,4.0
1021,28,4.0
1021,29,3.84
1021,30,3.5
1021,33,4.0
1021,34,4.0
1021,35,4.0
1021,38,4.0
1021,39,4.0
1021,48,4.0
1021,50,4.0
1021,51,2.5
1021,52,3.0
1021,55,3.0
1021,59,4.0
1021,63,4.0
1021,64,4.0
1021,65,4.0
1021,66,4.0
1021,67,3.24
1021,68,4.0
1021,69,4.0
1021,76,3.5
1021,77,3.66
1021,78,3.83
1021,79,3.0
1022,4,4.0
1023,16,4.0
1023,48,2.5
1023,51,4.0
1023,52,4.0
1023,58,2.5
1023,63,3.0
1024,4,4.0
1024,6,3.0
1024,7,4.0
1024,8,4.0
1024,9,1.0
1024,10,4.0
1024,11,3.89
1024,12,3.87
1024,13,4.0
1024,14,4.0
1024,15,4.0
1024,16,4.0
1024,17,4.0
1024,18,4.0
1024,19,4.0
1024,20,3.0
1024,23,3.5
1024,24,3.75
1024,25,4.0
1024,27,4.0
1024,28,3.0
1024,29,3.8
1024,30,4.0
1024,31,4.0
1024,32,4.0
1024,33,4.0
1024,34,4.0
1024,35,4.0
1024,36,4.0
1024,37,4.0
1024,38,4.0
1024,39,4.0
1024,40,4.0
1024,41,4.0
1024,42,4.0
1024,43,4.0
1024,44,4.0
1030,4,3.5
1030,6,3.8
1030,7,4.0
1030,8,4.0
1030,9,4.0
1030,10,4.0
1030,11,3.33
1030,12,4.0
1030,13,4.0
1030,14,3.67
1030,15,4.0
1030,16,4.0
1030,17,4.0
1030,18,3.5
1030,19,4.0
1030,20,4.0
1030,23,4.0
1030,24,3.74
1030,25,4.0
1030,26,4.0
1030,27,3.8
1030,28,3.0
1030,29,3.7
1030,30,4.0
1030,31,4.0
1030,32,3.0
1030,33,4.0
1030,34,3.0
1030,35,4.0
1030,36,3.0
1030,37,3.0
1030,38,4.0
1030,39,4.0
1030,40,1.0
1030,41,4.0
1030,42,4.0
1030,43,4.0
1030,44,3.33
1030,48,3.5
1030,50,4.0
1030,51,3.5
1030,52,3.0
1030,55,4.0
1030,58,4.0
1030,59,4.0
1030,60,4.0
1030,63,4.0
1030,64,2.75
1030,65,4.0
1030,66,4.0
1030,67,4.0
1030,68,2.67
1030,69,1.5
1030,70,2.0
1030,73,3.0
1030,74,3.5
1030,75,2.33
1030,76,2.58
1030,77,1.67
1030,78,3.17
1030,79,3.0
1030,80,3.0
1030,82,4.0
1030,83,2.0
1030,84,4.0
1030,85,3.5
1030,86,3.33
1030,87,1.0
1030,88,4.0
1030,89,3.5
1030,90,2.0
1030,91,1.0
1030,94,2.0
1034,8,4.0
1035,4,4.0
1035,6,4.0
1035,7,4.0
1035,8,4.0
1035,9,4.0
1035,11,4.0
1035,80,3.33
1035,82,2.5
1035,83,3.5
1035,84,3.33
1035,85,3.5
1035,86,3.66
1035,87,2.0
1035,88,2.0
1035,89,2.5
1035,90,4.0
1036,80,4.0
1036,83,4.0
1036,85,4.0
1036,91,2.5
1036,93,1.0
1036,94,1.0
1036,95,4.0
1036,96,2.5
1036,97,3.0
1036,98,4.0
1036,99,2.0
1036,100,4.0
1036,101,4.0
1036,102,4.0
1036,103,3.0
1037,73,4.0
1039,14,2.0
1040,99,1.0
1041,89,2.0
1041,90,4.0
1041,91,2.5
1041,93,4.0
1041,94,4.0
1041,95,4.0
1041,96,4.0
1041,97,4.0
1041,98,4.0
1041,99,4.0
1041,100,4.0
1041,103,4.0
1042,4,4.0
1042,6,3.66
1042,7,4.0
1042,8,4.0
1042,11,4.0
1045,4,4.0
1045,6,2.5
1045,7,4.0
1045,8,4.0
1045,50,2.0
1045,51,2.0
1046,83,4.0
1048,82,4.0
1052,18,4.0
1053,4,4.0
1053,6,3.67
1053,8,4.0
1053,83,2.0
1053,84,2.0
1056,4,4.0
1056,6,3.5
1056,7,4.0
1056,87,4.0
1057,4,2.0
1057,6,2.0
1057,7,2.0
1057,8,2.0
1057,9,2.0
1057,10,1.76
1057,11,1.89
1057,12,1.76
1057,13,2.0
1057,14,2.0
1058,93,4.0
1063,103,1.0
1064,4,3.0
1067,94,1.0
1073,4,4.0
1075,4,3.0
1075,66,4.0
1076,4,4.0
1076,6,2.5
1076,7,4.0
1076,8,4.0
1076,9,4.0
1076,10,2.76
1076,11,2.11
1076,12,2.25
1076,13,2.0
1076,14,3.33
1076,15,4.0
1076,16,1.0
1076,17,2.0
1076,18,3.0
1076,19,2.0
1076,20,1.0
1076,23,1.0
1076,24,2.33
1076,25,2.0
1076,26,4.0
1076,27,3.0
1076,28,2.0
1076,29,2.0
1076,30,2.0
1076,31,2.0
1076,33,3.0
1076,34,2.0
1076,50,2.0
1077,4,3.0
1077,6,2.5
1077,7,2.0
1077,8,2.0
1077,9,2.0
1077,10,2.5
1077,11,1.88
1077,12,1.88
1077,13,2.0
1077,14,2.0
1077,29,1.0
1078,4,4.0
1078,6,3.5
1078,7,3.0
1078,8,4.0
1078,9,4.0
1078,10,4.0
1078,11,3.22
1078,12,3.38
1078,13,3.33
1080,4,4.0
1080,6,3.25
1080,7,4.0
1080,8,2.0
1080,9,4.0
1080,10,4.0
1080,11,4.0
1080,12,3.66
1080,13,4.0
1081,4,4.0
1081,6,2.6
1081,7,4.0
1081,8,4.0
1081,9,4.0
1081,10,4.0
1081,11,3.77
1081,12,2.76
1081,13,3.0
1081,14,4.0
1081,15,4.0
1081,16,4.0
1081,17,4.0
1081,18,4.0
1081,19,1.0
1081,20,1.0
1081,23,3.0
1081,24,2.74
1081,25,4.0
1081,26,4.0
1081,27,4.0
1081,28,1.0
1081,29,3.5
1081,30,4.0
1081,31,4.0
1081,32,4.0
1081,33,4.0
1081,34,1.0
1081,35,4.0
1081,36,2.0
1081,37,1.0
1081,38,4.0
1081,39,4.0
1081,40,3.0
1081,41,4.0
1081,42,1.0
1081,43,4.0
1081,44,2.0
1081,48,3.0
1081,50,4.0
1081,51,3.0
1081,52,2.0
1081,55,1.0
1081,58,1.0
1081,59,4.0
1081,63,2.5
1081,64,2.63
1081,65,4.0
1081,66,4.0
1081,67,2.5
1081,68,3.66
1081,69,2.0
1081,70,3.0
1081,73,1.0
1081,74,3.5
1081,75,3.57
1081,76,3.18
1081,77,2.75
1081,78,3.0
1081,79,2.67
1081,80,4.0
1081,82,2.5
1081,83,4.0
1081,84,3.66
1081,85,3.0
1081,86,3.0
1081,87,4.0
1081,88,1.0
1081,89,4.0
1081,90,1.0
1081,91,2.5
1081,93,4.0
1081,94,1.0
1081,95,4.0
1081,96,4.0
1082,4,4.0
1082,6,2.2
1082,7,3.0
1082,8,4.0
1082,9,2.0
1082,10,3.24
1082,11,2.44
1082,12,1.87
1082,13,2.0
1082,14,3.33
1082,15,1.0
1082,16,1.66
1082,17,2.0
1082,18,2.0
1082,19,2.0
1082,20,1.0
1082,23,2.5
1082,24,2.67
1082,25,4.0
1082,26,2.0
1082,27,2.2
1082,28,1.0
1082,29,2.9
1082,30,2.0
1082,32,1.0
1082,33,2.0
1082,34,2.0
1082,35,2.0
1082,36,1.0
1082,37,2.0
1082,38,2.0
1082,39,2.0
1082,40,3.0
1082,41,1.0
1082,42,1.0
1082,43,2.0
1082,44,1.34
1082,48,1.5
1082,50,1.0
1082,51,2.0
1082,52,1.5
1082,55,2.0
1082,58,1.5
1082,59,3.0
1082,60,1.0
1082,63,1.5
1082,64,2.0
1082,65,1.0
1082,66,1.5
1082,67,2.5
1082,68,2.0
1082,69,2.5
1082,70,1.0
1082,73,2.0
1082,74,2.0
1082,75,2.67
1082,76,2.78
1082,77,2.0
1082,78,3.15
1082,79,3.0
1084,12,2.0
1084,27,1.0
1085,4,4.0
1085,6,3.0
1085,7,3.0
1085,8,3.0
1085,9,2.0
1085,10,2.25
1085,11,2.11
1085,12,2.12
1085,13,2.0
1085,14,3.33
1085,15,2.0
1085,16,4.0
1085,17,2.0
1085,18,2.0
1085,19,2.0
1085,20,3.0
1085,23,2.0
1085,24,2.0
1085,25,2.0
1085,26,4.0
1085,27,2.2
1085,28,1.0
1085,29,2.14
1085,30,2.5
1085,31,2.0
1085,33,2.0
1085,34,2.0
1085,35,2.0
1085,37,2.0
1085,38,2.0
1085,39,2.0
1085,42,2.0
1085,80,2.0
1085,82,1.0
1085,83,4.0
1085,84,1.5
1085,85,1.0
1085,86,1.0
1085,87,1.0
1085,88,1.0
1086,4,4.0
1087,24,1.0
1087,29,1.0
1087,73,2.5
1088,4,4.0
1088,6,3.0
1088,7,4.0
1088,8,4.0
1088,9,1.0
1088,10,4.0
1088,11,2.8
1088,12,4.0
1088,13,4.0
1089,4,3.0
1089,6,2.5
1089,7,1.5
1089,8,4.0
1089,9,4.0
1089,10,4.0
1089,11,2.11
1089,12,1.63
1089,13,4.0
1089,14,4.0
1089,15,1.0
1089,16,4.0
1089,17,2.0
1089,18,1.5
1089,19,1.0
1089,20,4.0
1089,23,3.0
1089,24,1.0
1089,25,4.0
1089,26,1.0
1089,27,2.0
1089,28,2.0
1089,29,4.0
1089,30,1.0
1089,50,4.0
1090,4,2.5
1090,6,1.5
1090,7,1.5
1090,8,2.0
1090,9,1.0
1090,10,1.75
1090,11,1.34
1090,12,2.0
1090,13,1.67
1090,14,1.66
1090,15,4.0
1090,16,1.34
1090,17,1.0
1090,18,3.0
1090,19,1.0
1090,20,1.0
1090,23,1.5
1090,24,1.76
1090,25,2.0
1090,27,2.0
1090,28,4.0
1090,29,1.8
1090,30,2.5
1090,31,2.0
1090,32,2.0
1090,33,2.0
1090,34,1.0
1090,35,1.0
1090,36,2.0
1090,37,1.0
1090,38,1.0
1090,39,1.0
1090,40,2.0
1090,41,1.0
1090,42,2.0
1090,43,1.0
1090,44,2.0
1090,48,1.0
1090,50,1.0
1090,51,2.0
1090,52,4.0
1090,55,1.0
1090,58,1.0
1090,59,1.0
1090,60,4.0
1090,63,2.0
1091,4,4.0
1091,6,3.0
1091,7,4.0
1091,8,4.0
1091,9,4.0
1091,10,3.5
1091,11,3.56
1091,12,2.75
1091,13,3.33
1091,14,4.0
1091,15,2.0
1091,16,2.0
1091,17,4.0
1091,18,4.0
1091,19,4.0
1091,20,2.0
1091,23,2.5
1091,24,2.74
1091,25,4.0
1091,26,4.0
1091,27,3.6
1091,28,1.0
1091,29,2.5
1091,30,3.0
1091,31,3.0
1091,32,2.0
1091,33,4.0
1091,34,2.0
1091,35,2.0
1091,36,2.0
1091,37,2.0
1091,38,2.0
1091,39,2.0
1091,40,2.0
1091,41,1.0
1091,42,2.0
1091,43,2.0
1091,44,1.66
1091,48,1.75
1091,50,3.0
1091,51,2.5
1091,52,2.5
1091,55,1.0
1091,58,1.0
1091,59,1.0
1091,60,1.0
1091,63,1.0
1091,64,2.13
1091,65,1.0
1091,66,1.0
1091,67,1.0
1091,68,2.0
1091,69,2.5
1091,70,4.0
1091,73,1.0
1091,76,2.24
1091,77,1.66
1091,78,2.5
1091,79,3.0
1092,4,4.0
1094,4,4.0
1094,6,4.0
1094,7,4.0
1094,8,4.0
1094,9,4.0
1094,10,4.0
1094,11,3.33
1094,12,3.0
1094,13,4.0
1094,14,3.33
1094,15,4.0
1094,16,4.0
1094,17,4.0
1094,18,4.0
1094,19,2.0
1094,20,2.0
1094,23,2.5
1094,24,4.0
1094,25,4.0
1094,26,4.0
1094,27,4.0
1095,4,4.0
1095,6,1.0
1096,4,2.0
1096,6,2.75
1096,7,2.0
1096,8,2.0
1096,9,1.0
1096,10,3.0
1096,11,3.2
1096,12,4.0
1096,13,4.0
1096,14,4.0
1096,15,3.0
1096,16,4.0
1097,4,4.0
1097,6,3.66
1097,9,4.0
1097,10,4.0
1097,11,4.0
1098,4,4.0
1099,4,3.0
1099,6,2.5
1099,7,2.5
1099,8,4.0
1099,9,4.0
1099,10,3.74
1099,11,2.89
1099,12,2.37
1099,13,3.33
1099,14,4.0
1099,15,4.0
1099,16,4.0
1100,4,4.0
1100,6,4.0
1100,7,4.0
1100,8,4.0
1100,9,4.0
1100,10,4.0
1100,11,4.0
1100,12,4.0
1100,13,4.0
1100,14,4.0
1100,15,4.0
1100,16,4.0
1100,17,4.0
1100,18,4.0
1100,19,4.0
1100,20,3.0
1100,23,4.0
1100,24,4.0
1100,25,4.0
1100,26,4.0
1100,27,4.0
1100,29,4.0
1101,4,4.0
1104,4,4.0
1104,6,2.26
1104,7,4.0
1104,8,4.0
1104,9,2.0
1104,10,3.5
1104,11,3.0
1104,12,2.75
1104,13,3.33
1104,27,2.0
1104,96,4.0
1105,4,4.0
1105,14,4.0
1105,15,4.0
1105,16,2.67
1105,17,4.0
1105,18,4.0
1105,19,4.0
1105,20,4.0
1105,23,3.5
1105,24,3.5
1105,25,2.0
1105,26,3.0
1105,27,3.2
1105,28,4.0
1105,29,4.0
1105,30,4.0
1105,31,4.0
1105,32,4.0
1105,33,4.0
1105,34,4.0
1105,35,4.0
1105,36,3.0
1105,37,4.0
1105,38,4.0
1105,39,4.0
1105,40,4.0
1105,41,4.0
1105,42,4.0
1105,43,4.0
1105,44,3.67
1105,48,2.0
1105,50,4.0
1105,51,1.5
1105,52,3.0
1105,55,3.0
1105,58,2.0
1105,59,2.0
1105,60,2.0
1105,63,2.5
1105,65,4.0
1105,66,4.0
1105,67,4.0
1107,11,1.0
1107,65,2.0
1107,85,4.0
1108,4,3.0
1108,6,2.74
1108,7,1.0
1108,8,1.0
1108,9,2.0
1108,10,3.25
1108,11,2.67
1108,12,2.13
1108,13,2.67
1108,14,3.0
1108,15,4.0
1108,16,2.0
1108,17,3.0
1108,18,1.5
1108,19,1.0
1108,20,4.0
1108,23,2.5
1108,24,2.0
1108,25,2.0
1108,26,2.0
1108,27,2.0
1108,28,2.0
1108,29,2.38
1108,30,3.5
1108,31,4.0
1108,33,4.0
1108,34,2.0
1108,35,4.0
1109,4,4.0
1109,6,3.34
1109,7,4.0
1109,8,4.0
1109,9,4.0
1109,10,4.0
1109,11,3.33
1110,10,4.0
1110,11,1.0
1110,12,4.0
1110,24,1.0
1110,29,2.0
1110,31,1.0
1110,76,2.34
1110,77,2.0
1110,79,1.0
1110,80,1.0
1110,82,1.0
1110,83,4.0
1110,84,4.0
1110,85,2.5
1110,87,1.0
1110,88,4.0
1110,89,1.0
1110,91,1.0
1110,94,2.0
1110,97,1.0
1110,102,1.0
1111,4,3.0
1111,6,2.0
1111,7,2.0
1111,8,2.0
1111,9,2.0
1111,10,2.0
1111,11,2.78
1111,12,2.2
1111,13,2.0
1111,14,2.0
1112,4,2.0
1112,24,4.0
1113,4,3.0
1113,6,3.0
1113,7,3.0
1113,8,4.0
1113,9,2.0
1113,10,3.5
1113,11,3.0
1113,12,2.75
1113,13,2.0
1113,14,2.66
1113,15,2.0
1113,16,4.0
1113,17,4.0
1113,18,2.0
1113,19,2.0
1113,20,1.0
1113,23,2.0
1113,24,2.25
1113,25,1.0
1113,26,3.0
1113,27,2.4
1113,28,1.0
1113,29,3.6
1113,30,3.0
1113,31,2.0
1113,32,2.0
1113,33,1.0
1113,34,2.0
1113,35,4.0
1113,36,3.0
1113,37,2.0
1113,38,2.0
1113,39,2.0
1113,40,3.0
1113,41,1.0
1113,42,2.0
1113,43,3.0
1113,44,2.0
1115,4,3.5
1115,6,3.0
1115,7,4.0
1115,8,4.0
1115,9,4.0
1115,10,4.0
1115,11,3.77
1115,12,3.13
1115,13,3.33
1115,14,4.0
1115,15,1.0
1115,16,4.0
1115,17,4.0
1115,18,3.0
1115,19,2.0
1115,20,4.0
1115,23,2.0
1115,24,3.25
1115,25,2.0
1115,26,1.0
1115,27,4.0
1115,28,4.0
1115,29,2.6
1115,30,3.0
1115,31,3.0
1115,32,2.0
1115,33,2.0
1115,34,4.0
1115,35,4.0
1115,36,2.0
1115,37,4.0
1115,38,4.0
1115,39,2.0
1115,40,2.0
1115,41,2.0
1115,42,2.0
1115,43,2.0
1115,44,2.0
1115,50,1.0
1115,51,4.0
1116,4,3.0
1116,6,2.25
1116,7,2.0
1116,8,2.0
1116,9,2.0
1116,10,1.5
1116,11,1.89
1116,12,2.0
1116,13,2.33
1116,14,2.5
1116,20,1.0
1116,23,2.0
1116,24,2.5
1116,25,4.0
1116,26,4.0
1116,27,4.0
1117,4,4.0
1117,6,3.24
1117,7,2.0
1117,8,4.0
1117,9,4.0
1117,10,4.0
1117,11,3.43
1117,12,2.33
1117,13,4.0
1117,14,1.0
1118,4,4.0
1118,6,4.0
1118,7,4.0
1118,8,4.0
1118,9,4.0
1118,10,4.0
1118,11,4.0
1118,12,4.0
1118,13,4.0
1118,14,4.0
1118,20,4.0
1119,4,3.5
1119,6,2.4
1119,7,3.0
1119,8,4.0
1119,9,4.0
1119,10,3.25
1119,11,3.13
1119,12,2.75
1119,13,3.33
1119,48,2.0
1119,50,3.0
1119,51,1.0
1119,64,3.25
1119,65,2.0
1119,66,2.0
1119,67,3.0
1119,68,2.67
1119,69,2.5
1119,70,2.0
1119,73,2.0
1119,74,3.0
1119,75,2.33
1119,76,1.24
1119,77,3.0
1119,78,2.17
1119,79,3.0
1120,4,4.0
1120,6,3.25
1120,7,3.0
1120,8,4.0
1120,9,2.0
1120,10,2.5
1120,11,2.55
1120,12,2.42
1120,13,1.66
1120,24,1.0
1120,26,1.0
1120,27,1.0
1120,30,4.0
1120,36,4.0
1120,40,4.0
1120,48,1.0
1120,50,3.0
1120,63,1.0
1120,64,1.37
1120,66,4.0
1120,67,1.0
1120,68,2.0
1120,69,2.5
1120,70,4.0
1120,73,1.0
1120,75,1.0
1120,79,4.0
